times,flux
2456082.4999502315,0.999960575495982
2456082.500471065,1.0000113088013365
2456082.500991898,1.000032570695325
2456082.5015127314,1.0000094768148593
2456082.5020335647,1.0000272393917626
2456082.502554398,1.0000385298969843
2456082.5030752313,1.0000294687684999
2456082.5035960646,1.000082853481866
2456082.504116898,1.0000906130842304
2456082.5046377317,1.0000547130643584
2456082.505158565,1.0000311647652607
2456082.5056793983,1.0000111622740382
2456082.506200232,0.9999887176129888
2456082.506721065,0.9999884242152954
2456082.507241898,0.9999765791747862
2456082.5077627315,0.999949119076293
2456082.508283565,0.999946461027838
2456082.508804398,0.9999496865107206
2456082.5093252314,0.9999564615313704
2456082.5098460647,0.9999458991183784
2456082.510366898,0.9999385513732624
2456082.5108877313,0.9999589086991981
2456082.5114085646,0.9999808484366371
2456082.511929398,0.9999941114681073
2456082.5124502317,0.9999950057702426
2456082.512971065,0.9999993567934995
2456082.5134918983,1.0000160287560391
2456082.514012732,0.9999997831413407
2456082.514533565,1.000019074033734
2456082.515054398,1.0000394012953464
2456082.5155752315,1.0000321040326943
2456082.516096065,1.000000430687847
2456082.516616898,0.9999860713830776
2456082.5171377314,0.999996036410185
2456082.5176585647,0.999993515840844
2456082.518179398,1.0000072562679132
2456082.5187002313,1.000028493440703
2456082.5192210646,1.0000389631622555
2456082.519741898,1.0000613069103719
2456082.5202627317,1.0000379175533431
2456082.520783565,1.0000235301541425
2456082.5213043983,1.0000242313370389
2456082.521825232,0.9999875138666303
2456082.522346065,0.9999714437130001
2456082.522866898,0.9999772996140652
2456082.5233877315,0.9999585369992513
2456082.523908565,0.9999668854302785
2456082.524429398,0.9999561813169509
2456082.5249502314,0.9999275543738854
2456082.5254710647,0.9999420830152435
2456082.525991898,0.9999472420198141
2456082.5265127313,0.999954361363013
2456082.5270335646,0.9999998849945498
2456082.527554398,1.0000033751470565
2456082.5280752317,0.9999814561441863
2456082.528596065,0.999994043880688
2456082.5291168983,0.99996089227631
2456082.529637732,0.9999302653365416
2456082.530158565,0.9999371323373442
2456082.530679398,0.9999336076767483
2456082.5312002315,0.9999451750541829
2456082.531721065,0.9999729978166186
2456082.532241898,0.9999772575463831
2456082.5327627314,0.9999989311650853
2456082.5332835647,0.9999991312800347
2456082.533804398,0.9999974567600368
2456082.5343252313,1.0000227716922057
2456082.5348460646,1.0000013258177365
2456082.535366898,0.9999842655444234
2456082.5358877317,0.9999887566187247
2456082.536408565,0.9999881534072632
2456082.5369293983,0.9999905372850446
2456082.537450232,0.9999744370139932
2456082.537971065,0.9999885733174154
2456082.538491898,1.0000022209103514
2456082.5390127315,0.9999816888846781
2456082.539533565,0.9999950729467916
2456082.540054398,0.999996094976169
2456082.5405752314,0.9999794422526489
2456082.5410960647,1.0000090698770685
2456082.541616898,1.0000174316877337
2456082.5421377313,0.9999942725980303
2456082.5426585646,0.999981834547747
2456082.543179398,0.9999622252555028
2456082.5437002317,0.9999392555293215
2456082.544221065,0.9999847233063134
2456082.5447418983,1.0000030412515504
2456082.545262732,0.9999840701975491
2456082.545783565,1.000009056877355
2456082.546304398,1.0000028695287155
2456082.5468252315,0.999995977064582
2456082.547346065,0.9999976138780067
2456082.547866898,1.0000223161921273
2456082.5483877314,1.0000118113370116
2456082.5489085647,0.9999984211529231
2456082.549429398,0.999986390597042
2456082.5499502313,0.9999902755955941
2456082.5504710646,1.0000079947039149
2456082.550991898,1.000011047268083
2456082.5515127317,1.000003243942541
2456082.552033565,0.9999796190085586
